GaiaDR3,label,stability,Dist,X,Y,Z,VtRA,VtDE,VtRALSR,VtDELSR,RV,Simbad,Region,Group,Bstar,RAdeg,DEdeg,e_RAdeg,e_DEdeg,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,RUWE,o_Gmag,FG,e_FG,RFG,Gmag,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,BP-RP,BP-G,G-RP,RV_DR3,e_RV,n_RV,o_RV,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000
6105303329892175360,20,2.4,175.628,136.827,-94.622,56.3038,-14.74,-15.97,-2.724,-3.243,2.5563,Simbad,"UCL","nu Cen","* nu Cen",220.6612239241,-39.28734157303,0.979,0.6676,5.6939,1.009,-17.708,0.984,-19.182,0.816,1.032,212,140.68772,1.04018,135.254,20.316727,0.008487,10,27.0431,5.90355,4.58082,21.7584,0.237034,22,254.361,7.67326,33.149,18.73427,0.032971,3.02413,1.441673,1.582457,,,,,220.66132560958,-39.28725632133,16.102617,13.218564
6105328378141388160,20,42.3,155.797,121.63,-83.021,50.8552,-13.79,-13.93,-1.806,-1.22,2.3969,Simbad,"UCL","nu Cen","* nu Cen",220.84335972095,-38.82466530309,0.4695,0.4217,6.4186,0.5314,-18.669,0.623,-18.867,0.543,1.149,220,223.21266,1.25923,177.261,19.815569,0.006716,15,66.6815,18.3567,3.63255,20.778528,0.298904,19,392.288,12.6465,31.0195,18.263884,0.035205,2.514645,0.962959,1.551685,,,,,220.84346622657,-38.82458144761,10.029603,8.604193
6105355732790182400,15,80.6,122.6,96.1559,-65.141,39.2622,-15.66,-14.73,-3.766,-1.94,4.1334,Simbad,"UCL","phi Lup",* phi02 Lup,221.27544669075,-39.07526744372,0.0313,0.0298,8.1566,0.0327,-26.948,0.043,-25.348,0.043,1.182,206,20990.3103,18.0721,1161.47,14.882319,0.00291,23,3384.91,19.057,177.621,16.514673,0.006719,24,27566.9,31.1923,883.772,13.646927,0.003974,2.867746,1.632354,1.235393,-8.28,4.78,2,15,221.2756009698,-39.07515478753,0.691131,0.686761
6105364872480936960,15,72.9,149.955,117.719,-79.338,48.3145,-14.66,-14.17,-2.784,-1.384,4.0757,Simbad,"UCL","phi Lup",* phi02 Lup,221.35754766728,-38.91152615812,0.0677,0.0557,6.6687,0.0697,-20.627,0.074,-19.937,0.075,1.159,177,6815.75574,10.6646,639.099,16.103582,0.003237,19,839.785,9.87119,85.0743,18.028122,0.013064,19,9567.01,39.8365,240.157,14.795955,0.005893,3.232167,1.92454,1.307628,,,,,221.35766548496,-38.91143754711,1.197974,1.192923
6105410051236625280,20,76.2,133.23,104.336,-70.674,43.2369,-13.76,-14.58,-1.835,-1.822,2.345,Simbad,"UCL","nu Cen","* nu Cen",221.13018100168,-38.8418080698,0.0633,0.0594,7.5058,0.0755,-21.788,0.076,-23.079,0.087,1.249,163,8600.91665,10.0679,854.294,15.851005,0.003034,19,941.288,12.0122,78.3611,17.904236,0.014134,19,12402.0,24.6823,502.465,14.514168,0.004353,3.390068,2.053231,1.336837,,,,,221.13030532537,-38.84170549539,1.210643,1.355617
6105436546895071616,20,12.0,148.885,116.631,-78.394,49.1782,-11.54,-14.53,0.3837,-1.808,2.2332,Simbad,"UCL","nu Cen","* nu Cen",221.1523915901,-38.4415238624,0.0331,0.033,6.7166,0.041,-16.346,0.041,-20.591,0.044,1.124,211,14055.83552,22.9874,611.459,15.317725,0.003278,24,2187.04,19.5966,111.603,16.988901,0.010121,23,18673.7,70.0651,266.519,14.069821,0.005557,2.91908,1.671176,1.247904,12.57,5.53,2,5,221.15248434396,-38.44143234566,0.671244,0.699483
6105455444751689984,20,78.4,147.477,116.108,-76.699,48.8427,-13.94,-15.33,-2.111,-2.568,2.0765,Simbad,"UCL","nu Cen","* nu Cen",221.61465047411,-38.19882718675,0.0727,0.0555,6.7807,0.0855,-19.937,0.08,-21.93,0.073,1.046,169,5202.77358,13.7726,377.762,16.39678,0.003982,19,607.556,10.1749,59.7115,18.379576,0.018396,20,7419.5,76.8662,96.5248,15.071959,0.011866,3.307616,1.982796,1.324821,,,,,221.61476322845,-38.19872971964,1.293435,1.164991
6105478671932343296,20,59.3,158.633,122.743,-86.354,51.3961,-13.04,-15.02,-0.895,-2.373,2.6803,Simbad,"UCL","nu Cen","* nu Cen",220.03646338102,-39.29123059934,0.0224,0.0188,6.3039,0.0259,-17.339,0.025,-19.97,0.022,1.278,191,52227.20337,131.595,396.878,13.892625,0.003883,23,12672.4,118.839,106.634,15.081399,0.010557,23,59816.4,349.467,171.165,12.805844,0.007384,2.275555,1.188774,1.086781,-16.1,6.0,2,12,220.03656295005,-39.29114184554,0.400593,0.353438
6105495954881884288,20,81.6,140.228,108.264,-76.331,46.0055,-13.07,-14.55,-0.891,-1.951,2.6672,Simbad,"UCL","nu Cen","* nu Cen",219.83577911228,-39.09125910983,0.0518,0.0521,7.1312,0.0568,-19.668,0.071,-21.892,0.067,3.131,194,1085694.33319,2689.2,403.724,10.598098,0.00385,23,522322.0,4383.32,119.161,11.043697,0.009529,21,857052.0,4575.92,187.296,9.915378,0.00692,1.12832,0.4456,0.68272,5.9,0.52,1,8,219.83589173484,-39.09116181221,1.129218,1.050332
6105526225810889472,20,9.1,140.195,109.151,-74.665,46.5379,-14.17,-17.11,-2.133,-4.454,2.3729,Simbad,"UCL","nu Cen","* nu Cen",220.5909459862,-38.54743748045,0.0533,0.0445,7.1329,0.058,-21.316,0.064,-25.752,0.059,1.075,244,5920.94401,7.59203,779.89,16.25639,0.003087,26,813.836,6.4883,125.431,18.0622,0.009095,27,8049.95,18.6676,431.225,14.983413,0.004541,3.078788,1.805811,1.272977,,,,,220.5910671202,-38.54732302913,1.032876,0.935969
6105602023393428224,20,64.4,157.487,121.629,-84.542,53.4907,-14.03,-14.47,-1.855,-1.925,2.4517,Simbad,"UCL","nu Cen","* nu Cen",219.86747799363,-38.30072716315,0.0156,0.0139,6.3497,0.0187,-18.794,0.018,-19.382,0.017,1.131,224,71252.30591,92.2029,772.777,13.555369,0.003093,23,19924.4,103.686,192.162,14.590078,0.006302,22,76085.0,245.967,309.331,12.544648,0.005158,2.04543,1.034709,1.010721,3.49,4.12,2,11,219.8675844336,-38.30064101875,0.300094,0.265227
6105611777263039872,20,2.8,94.138,72.7909,-50.257,32.2135,-13.32,-13.76,-1.164,-1.216,2.3732,Simbad,"UCL","nu Cen","* nu Cen",219.97723922922,-38.08785645284,0.4916,0.3862,10.6227,0.5145,-29.846,0.626,-30.833,0.51,1.079,237,206.81166,1.34168,154.143,19.89843,0.007563,8,33.1095,6.9739,4.74763,21.53866,0.228707,24,395.271,9.14046,43.2441,18.255657,0.02539,3.283003,1.64023,1.642773,,,,,219.97740776732,-38.08771941872,10.185754,8.158254
6105664214520112512,15,91.2,133.704,104.736,-69.769,45.1601,-15.51,-14.75,-3.593,-2.069,3.869,Simbad,"UCL","phi Lup",* phi02 Lup,221.14939887692,-37.93608516213,0.0409,0.035,7.4792,0.0478,-24.477,0.043,-23.274,0.04,1.597,210,24746.7641,23.7332,1042.71,14.70357,0.002946,21,3466.36,17.2667,200.754,16.48886,0.006086,21,33607.9,63.3157,530.798,13.431793,0.004297,3.057066,1.785289,1.271777,,,,,221.14953680727,-37.93598172173,0.689831,0.635581
6105680775913612288,15,96.2,126.514,98.9536,-65.98,43.1334,-15.4,-14.67,-3.451,-2.015,3.855,Simbad,"UCL","phi Lup",* phi02 Lup,221.01286221411,-37.77367189621,0.0416,0.0372,7.9043,0.0484,-25.678,0.051,-24.456,0.046,1.092,244,9984.63445,8.28798,1204.71,15.689036,0.002899,22,1331.27,11.1275,119.638,17.527874,0.009494,23,13730.7,14.4505,950.189,14.403666,0.003948,3.124207,1.838838,1.28537,9.38,6.77,2,8,221.01300659596,-37.77356320366,0.8197,0.727378
6105691423135968768,20,12.6,166.321,129.258,-88.125,56.472,-12.81,-13.87,-0.749,-1.269,2.2847,Simbad,"UCL","nu Cen","* nu Cen",220.42921387192,-38.09594595143,0.0134,0.0107,6.0125,0.0138,-16.252,0.017,-17.594,0.014,1.028,235,101505.96296,79.9853,1269.06,13.171138,0.002885,27,34815.5,104.313,333.758,13.984112,0.004286,27,97313.0,224.748,432.988,12.277468,0.004536,1.706644,0.812974,0.89367,-4.85,22.84,1,10,220.4293056567,-38.09586775594,0.274707,0.225277
6105705308766786944,15,81.3,149.315,116.01,-78.932,51.0539,-14.65,-14.64,-2.585,-2.051,4.0192,Simbad,"UCL","phi Lup",* phi02 Lup,220.40680431612,-37.94298453102,0.0268,0.0197,6.6972,0.026,-20.704,0.035,-20.682,0.026,1.045,200,29132.59441,24.3005,1198.85,14.526419,0.0029,23,5648.34,27.0954,208.461,15.95874,0.005909,23,36205.0,64.4849,561.449,13.350973,0.004245,2.607767,1.432322,1.175446,29.17,11.45,2,9,220.40692099705,-37.9428926116,0.577193,0.417213
6105713692544123520,20,9.2,99.6618,77.5015,-52.469,34.2487,-14.09,-15.08,-2.039,-2.491,2.1919,Simbad,"UCL","nu Cen","* nu Cen",220.48979284604,-37.79363633839,0.25,0.3571,10.0339,0.3143,-29.828,0.369,-31.914,0.518,2.6,102,4.78976279559E8,1865890.0,256.701,3.986582,0.005048,12,3.84954E8,1222550.0,314.878,3.875019,0.004436,12,1.7912E8,533950.0,335.462,4.115036,0.004976,-0.240017,-0.111563,-0.128454,,,,,220.48996060458,-37.79349450013,5.87416,8.093709
6105725684091760512,15,79.4,150.502,117.282,-78.886,51.6978,-14.86,-14.45,-2.841,-1.84,3.9108,Simbad,"UCL","phi Lup",* phi02 Lup,220.67886767488,-37.73013891147,0.0316,0.0303,6.6444,0.0413,-20.824,0.04,-20.247,0.04,1.148,167,20428.65972,30.0128,680.666,14.911767,0.003184,17,3730.04,35.4384,105.254,16.409258,0.010686,20,25974.9,112.662,230.557,13.711511,0.006038,2.697747,1.497491,1.200256,,,,,220.67898469573,-37.73004892283,0.650211,0.640197
6105776811382477568,20,94.1,131.547,99.364,-74.65,43.1139,-15.31,-14.25,-2.756,-1.867,3.2303,Simbad,"UCL","nu Cen","* nu Cen",217.91829653513,-39.7853255594,0.0364,0.0305,7.6018,0.0387,-24.55,0.045,-22.859,0.041,1.071,232,13336.61993,11.9192,1118.92,15.374752,0.002921,26,2034.3,14.2031,143.229,17.067505,0.008078,27,17709.3,19.6628,900.647,14.127395,0.003967,2.94011,1.692753,1.247357,11.81,5.68,2,7,217.91843852672,-39.7852239646,0.727958,0.654741
6105781617446800256,20,3.9,161.545,122.116,-91.631,52.8032,-13.89,-12.45,-1.354,-0.055,3.2266,Simbad,"UCL","nu Cen","* nu Cen",217.98380242639,-39.8216932731,0.0918,0.0879,6.1902,0.1176,-18.144,0.122,-16.264,0.126,0.923,222,2038.6875,2.95799,689.214,17.41399,0.003174,23,230.571,6.7518,34.1496,19.43153,0.031916,22,2873.24,10.4866,273.993,16.101965,0.005476,3.329565,2.01754,1.312025,,,,,217.98390741876,-39.82162098871,1.975326,2.039919
6105893149159392000,20,78.5,156.012,117.716,-87.351,53.407,-13.57,-14.61,-1.002,-2.298,3.003,Simbad,"UCL","nu Cen","* nu Cen",217.83938942554,-38.84467432035,0.0149,0.0116,6.4098,0.0158,-18.349,0.015,-19.755,0.016,1.013,177,287287.64642,474.805,605.065,12.041574,0.003288,22,112846.0,648.857,173.915,12.707324,0.006838,22,250447.0,980.012,255.555,11.251107,0.005686,1.456217,0.66575,0.790467,4.07,2.07,1,9,217.83949413109,-38.84458651886,0.246464,0.249219
6105950809098000512,19,30.0,125.349,95.7078,-68.888,42.5054,-13.48,-13.93,-1.108,-1.484,4.3685,Simbad,"UCL","rho Lup","* rho Lup",218.85814670281,-38.70592365105,0.034,0.0301,7.9777,0.0381,-22.687,0.041,-23.435,0.041,1.386,229,22622.64137,29.9036,756.52,14.801008,0.003107,22,3114.28,27.2524,114.275,16.605146,0.009902,23,31061.9,95.3891,325.633,13.517326,0.00504,3.08782,1.804138,1.283682,,,,,218.85827591273,-38.70581949623,0.660108,0.65003
6105984859598372224,20,99.2,146.546,111.024,-81.483,50.0989,-13.85,-15.05,-1.344,-2.694,2.9099,Simbad,"UCL","nu Cen","* nu Cen",218.18635891431,-38.75646904464,0.0401,0.0365,6.8238,0.0472,-19.931,0.051,-21.662,0.046,1.131,221,11503.92715,8.59208,1338.9,15.535252,0.002872,25,1559.25,13.3255,117.013,17.35625,0.009689,25,15832.5,26.0073,608.773,14.249019,0.004179,3.107232,1.820999,1.286233,,,,,218.18647251024,-38.75637277083,0.82078,0.726861
6105991972060330240,20,21.4,156.379,118.313,-86.851,53.9752,-15.74,-14.12,-3.221,-1.798,2.8852,Simbad,"UCL","nu Cen","* nu Cen",218.0760160566,-38.575076338,0.0282,0.0267,6.3947,0.0324,-21.239,0.037,-19.052,0.034,1.358,227,25657.43222,16.4746,1557.4,14.664334,0.002842,16,4335.94,29.4452,147.254,16.245834,0.007883,16,34187.9,104.995,325.615,13.413214,0.00504,2.832621,1.5815,1.251121,,,,,218.07613679807,-38.5749916616,0.596155,0.535128
6106063302881081216,20,97.1,139.241,104.382,-78.828,47.7353,-14.23,-14.14,-1.56,-1.89,3.1538,Simbad,"UCL","nu Cen","* nu Cen",217.28889809661,-38.99624535278,0.0953,0.1248,7.1818,0.132,-21.561,0.124,-21.418,0.15,1.008,208,2196.89621,3.72696,589.461,17.332844,0.003314,22,158.007,9.9131,15.9392,19.841852,0.068174,21,3387.25,11.1233,304.519,15.923279,0.005196,3.918573,2.509008,1.409565,,,,,217.28902139369,-38.99615016217,2.004364,2.348843
6106166244657662592,20,99.5,149.599,111.694,-84.1,53.2127,-13.96,-14.77,-1.235,-2.614,3.0217,Simbad,"UCL","nu Cen","* nu Cen",216.98573862811,-38.24143305256,0.02,0.0185,6.6845,0.0234,-19.69,0.022,-20.823,0.022,1.183,241,43982.63701,125.726,349.83,14.079164,0.00415,24,9513.79,120.1,79.2158,15.392658,0.013987,24,53144.9,362.084,146.775,12.934241,0.008307,2.458417,1.313495,1.144922,44.68,6.84,2,9,216.98585004805,-38.24134050681,0.359598,0.351763
6106176312061034496,20,13.0,125.322,93.8248,-69.988,44.7673,-14.75,-15.27,-2.068,-3.095,2.9272,Simbad,"UCL","nu Cen","* nu Cen",217.22043425226,-38.0618619756,0.0486,0.0398,7.9795,0.0524,-24.831,0.054,-25.7,0.052,1.195,202,8327.52678,11.8411,703.272,15.886077,0.003158,22,1092.31,12.4993,87.3897,17.742672,0.012734,22,11443.9,38.4451,297.669,14.601458,0.005252,3.141214,1.856595,1.284619,,,,,217.22057442194,-38.06174775384,0.86315,0.813479
6106244275623532160,20,98.7,150.532,114.071,-82.243,53.7017,-13.62,-14.59,-1.133,-2.302,2.6336,Simbad,"UCL","nu Cen","* nu Cen",218.24397386541,-37.74030484887,0.0633,0.0566,6.6431,0.0714,-19.093,0.081,-20.445,0.074,1.124,208,4084.83885,6.14766,664.454,16.65943,0.003203,23,487.429,9.37082,52.0156,18.618763,0.021059,26,5904.87,49.7224,118.757,15.319869,0.009893,3.298894,1.959333,1.339561,,,,,218.24408117137,-37.74021398373,1.303607,1.173324
6106300522515498880,20,81.0,139.253,105.379,-75.736,50.5046,-14.45,-14.56,-1.944,-2.317,2.5578,Simbad,"UCL","nu Cen","* nu Cen",218.14874539697,-37.37469122508,0.0529,0.0455,7.1812,0.0544,-21.895,0.07,-22.062,0.06,1.253,223,8572.02171,9.34272,917.508,15.854659,0.002999,24,1055.71,16.2504,64.9653,17.77968,0.016944,26,12027.9,30.3173,396.735,14.54742,0.004666,3.232261,1.925021,1.30724,,,,,218.14886785028,-37.37459317076,1.126634,0.952774
6106392331735570816,20,98.1,143.156,109.554,-77.581,49.7269,-13.63,-14.67,-1.296,-2.25,2.5528,Simbad,"UCL","nu Cen","* nu Cen",219.07031056958,-38.07496818382,0.0437,0.0356,6.9854,0.0493,-20.083,0.052,-21.621,0.051,1.07,206,10466.64865,10.3894,1007.43,15.637848,0.002959,24,1399.45,8.9568,156.244,17.473652,0.007488,24,14400.3,23.3868,615.745,14.351966,0.00417,3.121686,1.835804,1.285882,,,,,219.07042395377,-38.07487209213,0.838479,0.803758
6106471595352583424,20,94.4,153.996,119.542,-80.899,53.6639,-13.08,-14.56,-0.993,-2.011,2.1506,Simbad,"UCL","nu Cen","* nu Cen",220.3378015741,-37.5243568944,0.158,0.1771,6.4937,0.1824,-17.913,0.189,-19.939,0.235,0.889,199,1429.71179,3.08821,462.958,17.799246,0.003618,17,111.417,10.5424,10.5684,20.221167,0.102772,21,2171.38,18.7441,115.844,16.406054,0.010106,3.815113,2.421921,1.393192,,,,,220.33790195699,-37.52426827622,2.979634,3.634281
6106511040332776704,15,85.3,150.378,116.984,-78.042,53.2717,-14.08,-14.51,-2.033,-1.974,3.7657,Simbad,"UCL","phi Lup",* phi02 Lup,220.5437954743,-37.05043909551,0.093,0.0865,6.6499,0.1061,-19.745,0.112,-20.348,0.103,1.117,234,2370.73513,3.39871,697.539,17.25016,0.003165,26,202.358,13.186,15.3464,19.57324,0.070804,25,3582.49,13.7573,260.406,15.862433,0.005627,3.710807,2.32308,1.387727,,,,,220.54390542729,-37.05034865868,1.804792,1.63733
6106515717556190592,20,95.6,153.047,118.805,-79.813,54.2092,-13.2,-14.82,-1.119,-2.306,2.0427,Simbad,"UCL","nu Cen","* nu Cen",220.35053855843,-37.12965957938,0.0855,0.084,6.5339,0.098,-18.194,0.103,-20.426,0.098,1.377,213,4825.02503,10.6942,451.182,16.478619,0.003658,22,510.297,10.554,48.3509,18.568983,0.022628,24,7411.66,15.8759,466.851,15.073107,0.004438,3.495876,2.090364,1.405512,,,,,220.35063998221,-37.12956879754,1.662049,1.55026
6106522142828292864,20,64.6,146.638,113.942,-76.243,52.0262,-13.54,-15.63,-1.479,-3.112,2.004,Simbad,"UCL","nu Cen","* nu Cen",220.44108449631,-37.0536547669,0.285,0.2985,6.8195,0.3398,-19.481,0.357,-22.485,0.376,3.033,225,18534.72839,73.3448,252.707,15.017402,0.005104,23,4001.78,25.7202,155.589,16.33291,0.007515,24,33646.8,61.8624,543.898,13.430536,0.004274,2.902374,1.315509,1.586865,,,,,220.44119298788,-37.05355483286,5.717356,5.903385
6106562549879984896,20,97.5,146.821,113.136,-77.152,52.9547,-13.28,-14.94,-1.075,-2.523,2.1203,Simbad,"UCL","nu Cen","* nu Cen",219.71398822444,-36.93402880449,0.0325,0.0277,6.811,0.0361,-19.083,0.041,-21.463,0.04,0.971,242,11209.54143,8.63772,1297.74,15.563397,0.00288,28,1626.75,10.482,155.195,17.310242,0.007532,27,14947.0,18.9829,787.389,14.311514,0.004023,2.998728,1.746844,1.251884,-31.13,6.36,2,6,219.71409432765,-36.93393341169,0.664089,0.647431
6106572651642878592,20,95.4,145.41,112.461,-75.869,52.3506,-13.47,-14.31,-1.326,-1.861,2.033,Simbad,"UCL","nu Cen","* nu Cen",220.03745032314,-36.85427080928,0.0274,0.0297,6.8771,0.0346,-19.54,0.036,-20.763,0.037,1.098,171,24405.61775,21.099,1156.72,14.718642,0.002911,20,3890.59,23.8649,163.025,16.363503,0.007221,17,32257.1,61.724,522.602,13.476333,0.004313,2.88717,1.64486,1.24231,28.78,6.85,2,6,220.03755885742,-36.8541785309,0.579666,0.589439
6106576946610181504,20,98.5,147.576,114.473,-76.538,53.0722,-13.42,-14.89,-1.324,-2.414,1.9593,Simbad,"UCL","nu Cen","* nu Cen",220.29979986544,-36.77895650735,0.1228,0.1221,6.7762,0.1512,-19.176,0.149,-21.286,0.142,0.819,236,1843.95747,3.16314,582.952,17.52299,0.003326,22,157.426,11.1833,14.0769,19.845852,0.077179,20,2792.19,14.1145,197.824,16.133032,0.006664,3.71282,2.322863,1.389957,,,,,220.2999062722,-36.77886190305,2.403327,2.22416
6106581649595968512,20,72.4,144.869,112.359,-74.97,52.3633,-12.59,-13.96,-0.497,-1.498,1.9275,Simbad,"UCL","nu Cen","* nu Cen",220.29495600847,-36.6559168787,0.1828,0.1574,6.9028,0.2026,-18.331,0.226,-20.334,0.198,1.023,203,1074.10515,2.31621,463.734,18.10975,0.003616,20,74.8572,9.21235,8.12575,20.652958,0.133646,22,1672.08,9.8314,170.075,16.689754,0.007419,3.963203,2.543207,1.419996,,,,,220.29505756446,-36.65582650738,3.649624,3.13931
6106661467269694080,20,16.0,103.123,78.8253,-55.047,37.2929,-15.52,-14.18,-3.181,-1.84,2.3173,Simbad,"UCL","nu Cen","* nu Cen",219.01002616358,-37.13333243619,0.1917,0.215,9.6972,0.2486,-31.757,0.256,-29.009,0.235,0.948,201,922.25624,2.73049,337.762,18.275238,0.004234,21,58.3443,7.43129,7.85117,20.923546,0.138318,24,1509.43,9.63991,156.581,16.800867,0.007897,4.122679,2.648308,1.474371,,,,,219.01020320549,-37.13320350824,4.101634,3.696401
6106693318745693824,20,1.5,166.921,126.107,-90.641,61.1875,-15.39,-16.31,-2.861,-4.093,2.5269,Simbad,"UCL","nu Cen","* nu Cen",218.02382945596,-37.15741306966,0.6928,0.4967,5.9909,0.7305,-19.455,0.744,-20.608,0.631,1.202,231,192.61301,1.03926,185.337,19.975653,0.006474,7,29.2031,10.1743,2.87029,21.67497,0.378278,25,327.983,8.42286,38.9396,18.458265,0.028138,3.216705,1.699318,1.517387,,,,,218.02393794773,-37.15732147952,12.063332,10.048011
6106719676963500032,20,2.6,111.103,84.6178,-59.244,40.9133,-13.44,-12.8,-1.043,-0.528,2.2862,Simbad,"UCL","nu Cen","* nu Cen",218.7235331527,-36.79089478691,0.1719,0.2179,9.0007,0.2022,-25.523,0.206,-24.312,0.244,0.894,209,1412.29381,2.88503,489.525,17.812553,0.003537,23,77.86,10.1012,7.708,20.610256,0.140886,23,2218.41,11.9064,186.322,16.38279,0.006946,4.227467,2.797703,1.429764,,,,,218.72367479899,-36.79078673212,3.314471,3.779011
6106733691438736128,20,66.3,135.217,102.895,-71.97,50.1648,-13.87,-14.44,-1.455,-2.183,2.2556,Simbad,"UCL","nu Cen","* nu Cen",218.66298332452,-36.62665164123,0.0146,0.0217,7.3955,0.0171,-21.632,0.019,-22.526,0.026,1.287,229,227120.89784,827.089,274.603,12.296724,0.004819,24,78118.0,1147.02,68.1054,13.106665,0.016184,25,217312.0,2085.86,104.183,11.405188,0.011086,1.701477,0.80994,0.891537,3.76,1.29,1,9,218.66310312207,-36.62655152568,0.305711,0.402601
6106739846130706304,20,19.1,106.682,81.1936,-56.631,39.7703,-15.77,-14.34,-3.363,-2.097,2.2168,Simbad,"UCL","nu Cen","* nu Cen",218.68504427168,-36.49650373924,0.0649,0.0663,9.3736,0.0776,-31.183,0.079,-28.365,0.071,1.039,221,16614.66607,12.5388,1325.06,15.136138,0.002875,22,2481.32,14.1939,174.816,16.851833,0.006809,23,22311.7,39.3359,567.208,13.876566,0.004236,2.975267,1.715695,1.259572,-16.94,12.46,2,6,218.68521667158,-36.49637767448,1.263433,1.105313
6106767986755151360,20,10.7,142.458,109.302,-75.046,52.1089,-14.99,-16.18,-2.712,-3.827,2.1381,Simbad,"UCL","nu Cen","* nu Cen",219.3546025474,-36.72274579349,0.0318,0.0273,7.0196,0.0362,-22.195,0.042,-23.959,0.039,1.179,227,1.214245219314E7,4845.12,2506.12,7.976601,0.002789,27,8530070.0,7518.52,1134.54,8.01116,0.00295,21,6088870.0,8808.14,691.278,7.786553,0.004093,0.224607,0.034559,0.190047,-8.21,9.62,1,14,219.35472561793,-36.72263931021,0.680813,0.62553
6106814063164356224,20,96.7,144.368,110.404,-76.287,53.227,-13.61,-14.51,-1.283,-2.198,2.1694,Simbad,"UCL","nu Cen","* nu Cen",219.08096276473,-36.62799852095,0.0262,0.0206,6.9268,0.0259,-19.892,0.03,-21.198,0.025,1.352,211,39486.54107,92.408,427.306,14.196244,0.003748,25,8008.23,89.239,89.7391,15.579701,0.012416,25,48329.0,252.345,191.52,13.037374,0.006813,2.542327,1.383457,1.15887,29.52,6.16,2,10,219.08107292875,-36.62790430757,0.484112,0.3968
6106906044187172480,21,63.5,112.338,72.6577,-81.05,27.7765,-17.25,-12.24,-2.694,-1.578,7.5195,Simbad,"LCC","sigma Cen","* sig Cen",205.7813692832,-47.65681307785,0.1736,0.1272,8.9017,0.1697,-32.391,0.245,-22.987,0.134,1.23,220,70913.29972,127.161,557.667,13.560548,0.003374,32,19532.3,102.816,189.974,14.611661,0.00636,32,156311.0,339.947,459.81,11.762921,0.004456,2.84874,1.051113,1.797626,,,,,205.78158301001,-47.65671091474,4.018117,2.204598
6106908861683950080,20,72.9,129.57,83.8834,-93.426,31.9926,-17.81,-11.64,-3.263,-0.96,7.4288,Simbad,"UCL","nu Cen","* nu Cen",205.85006288862,-47.66801771524,0.023,0.0147,7.7178,0.0188,-28.994,0.033,-18.945,0.017,1.143,216,79042.66997,114.045,693.084,13.442713,0.00317,24,18649.6,101.289,184.122,14.661869,0.006524,24,91302.8,351.495,259.756,12.346685,0.005635,2.315184,1.219156,1.096027,,,,,205.85025424015,-47.66793351682,0.539613,0.281547
6106972427199739008,20,100.0,136.33,87.8145,-98.439,34.4155,-16.84,-12.41,-2.24,-1.801,7.4379,Simbad,"UCL","nu Cen","* nu Cen",205.49301254744,-47.384074192,0.0698,0.0586,7.3351,0.0825,-26.05,0.084,-19.202,0.071,1.081,283,3294.13704,3.91407,841.615,16.893013,0.003042,31,318.082,9.11355,34.9021,19.082193,0.031233,29,4843.72,14.5775,332.274,15.534947,0.004996,3.547246,2.18918,1.358066,,,,,205.49318354032,-47.38398884976,1.368079,1.152952
6106988404478881408,20,14.1,142.98,92.8934,-102.46,36.2656,-15.07,-11.01,-0.557,-0.29,7.2869,Simbad,"UCL","nu Cen","* nu Cen",206.11379419869,-47.22278649334,0.0902,0.066,6.994,0.0958,-22.229,0.113,-16.25,0.077,1.009,284,2024.81186,2.42475,835.061,17.421406,0.003047,30,332.384,8.95775,37.1058,19.034441,0.029393,31,2625.35,7.88309,333.036,16.199926,0.004991,2.834515,1.613035,1.221479,,,,,206.11393966564,-47.22271427215,1.840371,1.258665
6106992699442578688,20,31.6,133.636,86.7335,-95.782,34.0813,-16.99,-10.71,-2.47,-0.002,7.2853,Simbad,"UCL","nu Cen","* nu Cen",206.04133131123,-47.14918949811,0.0503,0.0477,7.483,0.0569,-26.819,0.06,-16.91,0.056,1.196,191,59510.48359,103.332,575.915,13.750883,0.003339,0,,,,,,0,,,,,,,,,,,,,206.04150657303,-47.1491143423,0.983565,0.927077
6106992699446741120,20,100.0,132.433,85.9519,-94.921,33.7736,-16.67,-12.54,-2.154,-1.831,7.2856,Simbad,"UCL","nu Cen","* nu Cen",206.04066141887,-47.14968763514,0.0209,0.0187,7.551,0.0253,-26.559,0.025,-19.976,0.022,1.414,267,3723607.19183,1055.68,3527.22,9.259957,0.002772,32,2176930.0,1375.51,1582.63,9.493931,0.002873,32,2262340.0,1719.41,1315.77,8.861503,0.003868,0.632428,0.233974,0.398455,8.97,0.81,1,7,206.04083498237,-47.14959885446,0.403695,0.360798
6106992866945163904,20,45.1,140.466,91.2421,-100.58,35.8947,-17.98,-12.48,-3.465,-1.759,7.2656,Simbad,"UCL","nu Cen","* nu Cen",206.10162436118,-47.10953083536,0.068,0.0527,7.1191,0.0737,-26.995,0.082,-18.742,0.062,5.268,284,1556537.2406,2236.68,695.915,10.206968,0.003166,32,693858.0,2771.59,250.346,10.735366,0.005157,31,1224910.0,3789.6,323.229,9.527635,0.005056,1.207731,0.528398,0.679334,6.51,5.0,1,12,206.10180064535,-47.10944753804,1.331592,1.000904
